관리번호,공원명,공원구분,소재지도로명주소,전화번호
41285-00005,강촌,근린공원,경기도 고양시 일산동구 마두동 819,031-8075-4330
41285-00006,정발산,어린이공원,경기도 고양시 일산동구 마두동 837,031-8075-6265
41285-00007,냉천,어린이공원,경기도 고양시 일산동구 마두동 874,031-8075-6265
41285-00008,설촌,어린이공원,경기도 고양시 일산동구 마두동 958,031-8075-6265
41285-00009,능안,어린이공원,경기도 고양시 일산동구 마두동 992,031-8075-6265
41285-00010,안골,근린공원,경기도 고양시 일산동구 백석동 111-2,031-8075-4330
41285-00012,백마,어린이공원,경기도 고양시 일산동구 백석동 1137,031-8075-6265
41285-00013,청천,어린이공원,경기도 고양시 일산동구 백석동 1156,031-8075-6265
41285-00014,검바골,어린이공원,경기도 고양시 일산동구 백석동 1189,031-8075-6265
41285-00015,안산,문화공원,경기도 고양시 일산동구 백석동 1195,031-8075-4330
41285-00016,안산,어린이공원,경기도 고양시 일산동구 백석동 1206,031-8075-6265
41285-00017,방기,근린공원,경기도 고양시 일산동구 백석동 1233,031-8075-4330
41285-00018,백석,문화공원,경기도 고양시 일산동구 백석동 1237-1,031-8075-4330
41285-00019,문화공원(요진Y-City),어린이공원,경기도 고양시 일산동구 백석동 1269,031-8075-6265
41285-00020,간이,어린이공원,경기도 고양시 일산동구 백석동 1348,031-8075-6265
41285-00021,용천,근린공원,경기도 고양시 일산동구 백석동 1350,031-8075-4330
41285-00022,알미,어린이공원,경기도 고양시 일산동구 백석동 1437,031-8075-6265
41285-00025,향나무,근린공원,경기도 고양시 일산동구 식사동 1475,031-8075-4340
41285-00026,식사(은행마을공원),근린공원,경기도 고양시 일산동구 식사동 1478,031-8075-4330
41285-00027,식사근린1(어침이),어린이공원,경기도 고양시 일산동구 식사동 1496,031-8075-6265
41285-00028,식사어린이2(식사숲속),어린이공원,경기도 고양시 일산동구 식사동 1502,031-8075-6265
41285-00029,식사어린이4(과학),어린이공원,경기도 고양시 일산동구 식사동 1509,031-8075-6265
41285-00030,식사어린이3(바람놀이),어린이공원,경기도 고양시 일산동구 식사동 1511,031-8075-6265
41285-00031,식사어린이5(올림푸스놀이),근린공원,경기도 고양시 일산동구 식사동 1535,031-8075-4330
41285-00032,식사근린2(식사중앙),어린이공원,경기도 고양시 일산동구 식사동 1566,031-8075-6265
41285-00033,식사어린이6(저현),근린공원,"경기도 고양시 일산동구 식사동 1569, 1578, 1578-7",031-8075-4330
41285-00034,식사근린3(방아고개),어린이공원,경기도 고양시 일산동구 식사동 1588,031-8075-6265
41285-00035,식사어린이1(상상),근린공원,경기도 고양시 일산동구 식사동 621-16 일원,031-8075-4330
41285-00036,근린공원(식사2),소공원,경기도 고양시 일산동구 식사동 625-3 일원,031-8075-5262
41285-00037,소공원(식사2),어린이공원,경기도 고양시 일산동구 식사동 산106-2 일원,031-8075-6265
41285-00039,어린이공원(식사2),근린공원,경기도 고양시 일산동구 장항동 1097일원,031-8075-4329
41285-00040,수변공원,근린공원,경기도 고양시 일산동구 장항동 845,031-8075-4330
41285-00041,일산문화공원,근린공원,경기도 고양시 일산동구 장항동 873,031-8075-4330
41285-00042,낙민,어린이공원,경기도 고양시 일산동구 장항동 879,031-8075-6265
41285-00043,부촌,근린공원,경기도 고양시 일산동구 장항동 903,031-8075-4350
41285-00044,호수,근린공원,경기도 고양시 일산동구 장항동 905,031-8075-4350
41285-00045,호수,근린공원,경기도 고양시 일산동구 장항동 906,031-8075-4350
41285-00046,호수,어린이공원,경기도 고양시 일산동구 정발산동 1123,031-8075-6265
41285-00047,매봉재,어린이공원,경기도 고양시 일산동구 정발산동 1159,031-8075-6265
41285-00048,두루미,어린이공원,경기도 고양시 일산동구 정발산동 1241,031-8075-6265
41285-00049,사재,어린이공원,경기도 고양시 일산동구 정발산동 1299,031-8075-6265
41285-00050,밤가시,어린이공원,경기도 고양시 일산동구 정발산동 1329,031-8075-6265
41285-00051,수정,어린이공원,경기도 고양시 일산동구 정발산동 698,031-8075-6265
41285-00052,닥밭,어린이공원,경기도 고양시 일산동구 정발산동 812,031-8075-6265
41285-00053,장항,근린공원,경기도 고양시 일산동구 중산동 1553,031-8075-4330
41285-00054,중산태미,어린이공원,경기도 고양시 일산동구 중산동 1554-3,031-8075-6265
41285-00055,중산 3(중산테미어린이),어린이공원,경기도 고양시 일산동구 중산동 1555-1,031-8075-6265
41285-00056,중산 1(중산마루),어린이공원,경기도 고양시 일산동구 중산동 1556-1,031-8075-6265
41285-00057,중산 2(중산안골),체육공원,경기도 고양시 일산동구 중산동 1565,031-8075-4330
41285-00058,중산체육공원,어린이공원,경기도 고양시 일산동구 중산동 1566-1,031-8075-6265
41285-00059,중산 6(중산더부골),어린이공원,경기도 고양시 일산동구 중산동 1573-2,031-8075-6265
41285-00060,중산 5(중산안학),어린이공원,경기도 고양시 일산동구 중산동 1574-1,031-8075-6265
41285-00061,중산 7(중산어린이),어린이공원,경기도 고양시 일산동구 중산동 1575-1,031-8075-6265
41285-00062,중산 4(중산오름),어린이공원,경기도 고양시 일산동구 중산동 1575-5,031-8075-6265
41285-00063,중산 8(중산삼애),어린이공원,경기도 고양시 일산동구 중산동 1600,031-8075-6265
41285-00064,중산 9(중산추만),어린이공원,경기도 고양시 일산동구 중산동 1685,031-8075-6265
41285-00065,하늘자전거(일산2),어린이공원,경기도 고양시 일산동구 중산동 1702,031-8075-6265
41285-00066,하늘장미(일산2),수변공원,경기도 고양시 일산동구 중산동 1712,031-8075-4320
41285-00067,안곡습지,근린공원,경기도 고양시 일산동구 중산동 1716,031-8075-4320
41285-00068,소개울,어린이공원,경기도 고양시 일산동구 중산동 1736,031-8075-6265
41285-00069,개나리(일산2),근린공원,경기도 고양시 일산동구 중산동 1795,031-8075-4320
41285-00070,하늘,근린공원,경기도 고양시 일산동구 중산동 1798,031-8075-4320
41285-00071,성아,어린이공원,경기도 고양시 일산동구 중산동 1803,031-8075-6265
41285-00072,하늘별무리(일산2),어린이공원,경기도 고양시 일산동구 중산동 25-11 일원,031-8075-6265
41285-00073,어린이공원(약산마을),소공원,경기도 고양시 일산동구 중산동 25-130 일원,031-8075-6262
41285-00074,소공원(약산마을),근린공원,경기도 고양시 일산동구 중산동 283 일원,031-8075-4320
41285-00075,근린공원(일산3지구),근린공원,경기도 고양시 일산동구 중산동 284 일원,031-8075-4320
41285-00076,행복(능곡지구),근린공원,경기도 고양시 일산동구 중산동 285 일원,031-8075-4320
41285-00077,덕은1(덕은지구),소공원,경기도 고양시 일산동구 중산동 39-4 일원,031-8075-6262
41285-00078,소공원(일산3구역),근린공원,경기도 고양시 일산동구 풍동 1228,031-8075-4320
41285-00079,달맞이,어린이공원,경기도 고양시 일산동구 풍동 1240-3,031-8075-6265
41285-00080,산수유,어린이공원,경기도 고양시 일산동구 풍동 1248,031-8075-6265
41285-00081,목련,근린공원,경기도 고양시 일산동구 풍동 1257,031-8075-4320
41285-00082,식골,어린이공원,경기도 고양시 일산동구 풍동 1259,031-8075-6265
41285-00083,느티나무(풍동),어린이공원,경기도 고양시 일산동구 풍동 1262,031-8075-6265
41285-00084,이팝나무,어린이공원,경기도 고양시 일산동구 풍동 1269,031-8075-6265
41285-00085,벚나무(풍동),어린이공원,경기도 고양시 일산동구 풍동 1287,031-8075-6265
41285-00086,소나무(풍동),어린이공원,경기도 고양시 일산동구 풍동 1299,031-8075-6265
41285-00087,참나무(풍동),문화공원,경기도 고양시 일산동구 풍동 184,031-8075-4330
41285-00088,풍동(풍식사2),어린이공원,경기도 고양시 일산동구 풍동 800,031-8075-6265
41285-00089,풍동,근린공원,경기도 고양시 일산동구 장항동657-142 일원,031-8075-4340
41285-00090,장항1(장항공동주택지구),근린공원,경기도 고양시 일산동구 장항동657-100 일원,031-8075-4340
41285-00091,장항2,근린공원,경기도 고양시 일산동구 장항동626-64 일원,031-8075-4340
41285-00092,장항3,근린공원,경기도 고양시 일산동구 장항동658-14 일원,031-8075-4340
41285-00093,장항4,근린공원,경기도 고양시 일산동구 장항동669-7 일원,031-8075-4340
41285-00094,장항5,근린공원,경기도 고양시 일산동구 장항동507-7 일원,031-8075-4340
41285-00095,장항6,근린공원,경기도 고양시 일산동구 장항동 533-54 일원,031-8075-4340
41285-00096,장항7,근린공원,경기도 고양시 일산동구 장항동 533-43일원,031-8075-4340
41285-00097,장항8,체육공원,경기도 고양시 일산동구 식사동 산135-1일원,031-8075-4341
41287-00001,식사체육공원,근린공원,경기도 고양시 일산서구 가좌동 1098,031-8075-4340
41287-00002,가좌,근린공원,경기도 고양시 일산서구 대화동 1050-176 일원,031-8075-4340
41287-00003,국제전시장,체육공원,경기도 고양시 일산서구 대화동 1396-372,031-8075-4341
41287-00004,국제전시2단계(제1호체육공원),수변공원,경기도 고양시 일산서구 대화동 1396-92,031-8075-4341
41287-00005,킨텍스수변공원(국제전시2단계),근린공원,경기도 고양시 일산서구 대화동 1473-13,031-8075-4340
41287-00006,송포,근린공원,경기도 고양시 일산서구 대화동 1653-6,031-8075-4340
41287-00007,호미걸이,어린이공원,경기도 고양시 일산서구 대화동 2008,031-8075-7263
41287-00008,새말,어린이공원,경기도 고양시 일산서구 대화동 2065,031-8075-7263
41287-00009,토성,어린이공원,경기도 고양시 일산서구 대화동 2092,031-8075-7263
41287-00010,왕산,근린공원,경기도 고양시 일산서구 대화동 2104,031-8075-4340
41287-00011,성저,어린이공원,경기도 고양시 일산서구 대화동 2113,031-8075-7263
41287-00012,가와지,어린이공원,경기도 고양시 일산서구 대화동 2166,031-8075-7263
41287-00013,장성,근린공원,경기도 고양시 일산서구 대화동 2201,031-8075-4340
41287-00014,대화,어린이공원,경기도 고양시 일산서구 대화동 2211,031-8075-7263
41287-00015,양촌,어린이공원,경기도 고양시 일산서구 대화동 2235,031-8075-7263
41287-00016,김서,근린공원,경기도 고양시 일산서구 대화동 2241,031-8075-4340
41287-00017,장촌,어린이공원,경기도 고양시 일산서구 대화동 2265,031-8075-7263
41287-00018,강서,체육공원,경기도 고양시 일산서구 대화동 2314,031-8075-4341
41287-00019,레포츠,근린공원,경기도 고양시 일산서구 대화동 2316,031-8075-4340
41287-00021,농업체험,근린공원,경기도 고양시 일산서구 대화동 2330,031-8075-4367
41287-00022,고양생태,근린공원,경기도 고양시 일산서구 대화동 2337,031-8075-4340
41287-00023,고양피크닉시민공원,문화공원,경기도 고양시 일산서구 대화동 2600-1,031-8075-4340
41287-00024,문화공원1,문화공원,경기도 고양시 일산서구 대화동 2600-2,031-8075-4340
41287-00025,문화공원2,문화공원,경기도 고양시 일산서구 대화동 2718,031-8075-4340
41287-00026,국제전시2단계(제1호문화공원),근린공원,경기도 고양시 일산서구 대화동1258-2일원(킨텍스2단계),031-8075-4340
41287-00027,킨텍스2단계(킨텍스온누리),역사공원,경기도 고양시 일산서구 덕이동 365-5일원,031-929-4800
41287-00028,덕이동,어린이공원,경기도 고양시 일산서구 덕이동 374-12일원,031-8075-7263
41287-00029,덕이어린이4(한별),어린이공원,경기도 고양시 일산서구 덕이동 582-2일원,031-8075-7263
41287-00030,덕이어린이3(잎새),근린공원,경기도 고양시 일산서구 덕이동 산131-7일원,031-8075-4341
41287-00031,덕이근린2(한산),어린이공원,경기도 고양시 일산서구 덕이동 산142-4일원,031-8075-7263
41287-00032,덕이어린이2(아지랑이),근린공원,경기도 고양시 일산서구 덕이동 산145-1일원,031-8075-4341
41287-00033,덕이근린1(덕이),어린이공원,경기도 고양시 일산서구 덕이동 산151-1일원,031-8075-7263
41287-00034,덕이어린이1(샘물),어린이공원,경기도 고양시 일산서구 일산동 1043,031-8075-7263
41287-00035,도화,어린이공원,경기도 고양시 일산서구 일산동 1095,031-8075-7263
41287-00036,윗말,근린공원,경기도 고양시 일산서구 일산동 1400,031-8075-4340
41287-00037,후동,어린이공원,경기도 고양시 일산서구 일산동 1557-1,031-8075-7263
41287-00038,중산 10(한뫼),근린공원,경기도 고양시 일산서구 일산동 1558,031-8075-4340
41287-00039,한뫼,어린이공원,경기도 고양시 일산서구 일산동 39,031-8075-7263
41287-00040,이물재,어린이공원,경기도 고양시 일산서구 주엽동 10,031-8075-7263
41287-00041,문촌,근린공원,경기도 고양시 일산서구 주엽동 118,031-8075-4340
41287-00042,주엽,어린이공원,경기도 고양시 일산서구 주엽동 130,031-8075-7263
41287-00043,백암,어린이공원,경기도 고양시 일산서구 주엽동 34,031-8075-7263
41287-00044,오거리,어린이공원,경기도 고양시 일산서구 주엽동 34,031-8075-7263
41287-00045,오마,어린이공원,경기도 고양시 일산서구 주엽동 52,031-8075-7263
41287-00046,강재,어린이공원,경기도 고양시 일산서구 주엽동 55,031-8075-7263
